,0
880,http://www.apothekenindex.at/apotheken/steiermark/muerzzuschlag/852-berg-apotheke
881,http://www.apothekenindex.at/apotheken/steiermark/muerzzuschlag/807-apotheke-zum-heiligen-josef
882,http://www.apothekenindex.at/apotheken/steiermark/radkersbung/810-apotheke-zur-reichskrone
883,http://www.apothekenindex.at/apotheken/steiermark/radkersbung/813-apotheke-zum-mohren
884,http://www.apothekenindex.at/apotheken/steiermark/voitsberg/898-kosmas-apotheke
885,http://www.apothekenindex.at/apotheken/steiermark/voitsberg/821-st-josef-apotheke
886,http://www.apothekenindex.at/apotheken/steiermark/voitsberg/1304-apotheke-krems
887,http://www.apothekenindex.at/apotheken/steiermark/voitsberg/841-rathaus-apotheke
888,http://www.apothekenindex.at/apotheken/steiermark/voitsberg/827-barbara-apotheke
889,http://www.apothekenindex.at/apotheken/steiermark/voitsberg/839-sonnen-apotheke
890,http://www.apothekenindex.at/apotheken/steiermark/voitsberg/799-apotheke-zum-heiligen-schutzengel
891,http://www.apothekenindex.at/apotheken/steiermark/voitsberg/900-johannes-apotheke
892,http://www.apothekenindex.at/apotheken/steiermark/weiz/853-steirer-apotheke
893,http://www.apothekenindex.at/apotheken/steiermark/weiz/828-paracelsus-apotheke
894,http://www.apothekenindex.at/apotheken/steiermark/weiz/1395-apotheke-weiz
895,http://www.apothekenindex.at/apotheken/steiermark/weiz/1293-almenland-apotheke
896,http://www.apothekenindex.at/apotheken/steiermark/weiz/1338-zur-markt-apotheke
897,http://www.apothekenindex.at/apotheken/steiermark/weiz/862-andreas-apotheke
898,http://www.apothekenindex.at/apotheken/steiermark/weiz/746-st-petrus-apotheke
899,http://www.apothekenindex.at/apotheken/steiermark/weiz/757-stadtapotheke-gleisdorf
900,http://www.apothekenindex.at/apotheken/steiermark/weiz/887-raabtal-apotheke
901,http://www.apothekenindex.at/apotheken/steiermark/weiz/857-kulmland-apotheke
902,http://www.apothekenindex.at/apotheken/steiermark/weiz/1306-apotheke-sinabelkirchen
903,http://www.apothekenindex.at/apotheken/steiermark/weiz/226-apotheke-st-margarethen
904,http://www.apothekenindex.at/apotheken/tirol/imst/6-sonnen-apotheke
905,http://www.apothekenindex.at/apotheken/tirol/imst/1129-alpen-apotheke
906,http://www.apothekenindex.at/apotheken/tirol/imst/1274-simmering-apotheke-filialapotheke
907,http://www.apothekenindex.at/apotheken/tirol/imst/1242-edelweiss-apotheke-oetz
908,http://www.apothekenindex.at/apotheken/tirol/imst/1379-nikolaus-apotheke
909,http://www.apothekenindex.at/apotheken/tirol/imst/1150-tztal-apotheke
910,http://www.apothekenindex.at/apotheken/tirol/imst/1158-gurgltal-apotheke
911,http://www.apothekenindex.at/apotheken/tirol/imst/1084-stadt-apotheke
912,http://www.apothekenindex.at/apotheken/tirol/imst/1185-laurentius-apotheke
913,http://www.apothekenindex.at/apotheken/tirol/imst/1272-pitztal-apotheke-filialapotheke
914,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1151-marien-apotheke
915,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1082-kur-und-stadtapotheke
916,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1263-haller-lend-apotheke
917,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1081-st-magdalena-apotheke
918,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/4-rumer-spitz-apotheke
919,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1143-st-georg-apotheke
920,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1083-romedius-apotheke
921,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1170-paracelsus-apotheke
922,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1181-apotheke-aldrans
923,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1168-vellenberg-apotheke
924,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1144-johannes-apotheke
925,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1111-apotheke-seefeld
926,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1165-johannes-apotheke
927,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1119-st-stephan-apotheke
928,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1174-marien-apotheke
929,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1363-apotheke-kolsass
930,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1358-apotheke-zur-serles
931,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1117-wipptal-apotheke
932,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1147-marien-apotheke
933,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1161-apotheke-zum-hl-nikolaus
934,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1133-stubaital-apotheke
935,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1155-st-georg-apotheke
936,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1121-fragenstein-apotheke
937,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1385-apotheke-am-inn-zirl
938,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1378-apotheke-oberperfuss
939,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1171-apotheke-kematen
940,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1179-cyta-apotheke
941,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1134-st-blasius-apotheke
942,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1159-christophorus-apotheke
943,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1162-st-georgen-apotheke
944,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1113-engel-apotheke
945,http://www.apothekenindex.at/apotheken/tirol/innsbruck-land/1175-apotheke-im-rztehaus
946,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1340-apotheke-atrium
947,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1115-bahnhof-apotheke
948,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1086-apotheke-zur-triumphpforte
949,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1136-apotheke-mariahilf-kg
950,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1092-apotheke-zur-universitaet
951,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1276-tivoli-apotheke
952,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1098-stamser-apotheke
953,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1085-burggrafen-apotheke
954,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1135-apotheke-zum-tiroler-adler
955,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1091-apotheke-boznerplatz
956,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1172-apotheke-am-mitterweg
957,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1097-nova-park-apotheke
958,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1124-reichenauer-apotheke
959,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1090-dreifaltigkeits-apotheke
960,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1166-apotheke-im-dez
961,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1096-stadt-apotheke
962,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1123-loewen-apotheke
963,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1089-apotheke-muehlau-mag-pharm-falkensteiner-kg
964,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1163-lohbach-apotheke
965,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1095-st-anna-apotheke
966,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1122-schuetzen-apotheke
967,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1088-linden-apotheke
968,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1156-apotheke-zum-grossen-gott
969,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1094-zentral-apotheke
970,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1116-prinz-eugen-apotheke
971,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1087-saggen-apotheke
972,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1149-solstein-apotheke
973,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/1093-apotheke-zum-andreas-hofer
974,http://www.apothekenindex.at/apotheken/tirol/innsbruck-stadt/5-kur-apotheke
975,http://www.apothekenindex.at/apotheken/tirol/kitzbuehel/1146-klobenstein-apotheke
976,http://www.apothekenindex.at/apotheken/tirol/kitzbuehel/1127-brixental-apotheke
977,http://www.apothekenindex.at/apotheken/tirol/kitzbuehel/1177-apotheke-westendorf
978,http://www.apothekenindex.at/apotheken/tirol/kitzbuehel/1139-apotheke-kirchberg
979,http://www.apothekenindex.at/apotheken/tirol/kitzbuehel/1348-sonnberg-apotheke
980,http://www.apothekenindex.at/apotheken/tirol/kitzbuehel/1138-rosen-apotheke
981,http://www.apothekenindex.at/apotheken/tirol/kitzbuehel/1100-stadtapotheke-kitzbuehel
982,http://www.apothekenindex.at/apotheken/tirol/kitzbuehel/1109-apotheke-zum-wilden-kaiser
983,http://www.apothekenindex.at/apotheken/tirol/kitzbuehel/1167-johannes-apotheke
984,http://www.apothekenindex.at/apotheken/tirol/kitzbuehel/1132-pillersee-apotheke
985,http://www.apothekenindex.at/apotheken/tirol/kufstein/1128-st-barbara-apotheke
986,http://www.apothekenindex.at/apotheken/tirol/kufstein/1182-sonnwend-apotheke
987,http://www.apothekenindex.at/apotheken/tirol/kufstein/1106-achen-apotheke
988,http://www.apothekenindex.at/apotheken/tirol/kufstein/1107-stadt-apotheke
989,http://www.apothekenindex.at/apotheken/tirol/kufstein/1154-michaelis-apotheke
990,http://www.apothekenindex.at/apotheken/tirol/kufstein/1114-stadt-apotheke
991,http://www.apothekenindex.at/apotheken/tirol/kufstein/1186-vitalis-apotheke
992,http://www.apothekenindex.at/apotheken/tirol/kufstein/1125-central-apotheke
993,http://www.apothekenindex.at/apotheken/tirol/kufstein/1184-salven-apotheke
994,http://www.apothekenindex.at/apotheken/tirol/kufstein/1367-apotheke-wildschoenau
995,http://www.apothekenindex.at/apotheken/tirol/kufstein/1141-apotheke-angerberg-filialapotheke
996,http://www.apothekenindex.at/apotheken/tirol/kufstein/1142-apotheke-kirchbichl
997,http://www.apothekenindex.at/apotheken/tirol/kufstein/1102-obere-stadt-apotheke
998,http://www.apothekenindex.at/apotheken/tirol/kufstein/1101-stadt-apotheke-zum-tiroler-adler
999,http://www.apothekenindex.at/apotheken/tirol/kufstein/1169-festungsapotheke
1000,http://www.apothekenindex.at/apotheken/tirol/kufstein/1153-st-nikolaus-apotheke-eu
1001,http://www.apothekenindex.at/apotheken/tirol/kufstein/1265-niederndorfer-apotheke-filialapotheke
1002,http://www.apothekenindex.at/apotheken/tirol/kufstein/1131-sonnwend-apotheke
1003,http://www.apothekenindex.at/apotheken/tirol/landeck/1152-pontlatz-apotheke
1004,http://www.apothekenindex.at/apotheken/tirol/landeck/1103-stadt-apotheke-zur-mariahilf
1005,http://www.apothekenindex.at/apotheken/tirol/landeck/1183-kronburg-apotheke
1006,http://www.apothekenindex.at/apotheken/tirol/landeck/1148-arlberg-apotheke
1007,http://www.apothekenindex.at/apotheken/tirol/lienz/1104-st-franziskus-apotheke
1008,http://www.apothekenindex.at/apotheken/tirol/lienz/1188-bahnhofs-apotheke
1009,http://www.apothekenindex.at/apotheken/tirol/lienz/1173-linden-apotheke
1010,http://www.apothekenindex.at/apotheken/tirol/lienz/1137-stadt-apotheke-zur-madonna
1011,http://www.apothekenindex.at/apotheken/tirol/lienz/1112-marien-apotheke
1012,http://www.apothekenindex.at/apotheken/tirol/lienz/1120-tauern-apotheke
1013,http://www.apothekenindex.at/apotheken/tirol/lienz/1157-dolomiten-apotheke
1014,http://www.apothekenindex.at/apotheken/tirol/lienz/1373-sonnenapotheke-kg
1015,http://www.apothekenindex.at/apotheken/tirol/reutte/1108-linden-apotheke
1016,http://www.apothekenindex.at/apotheken/tirol/reutte/1140-suedtiroler-apotheke
1017,http://www.apothekenindex.at/apotheken/tirol/reutte/1145-zugspitz-apotheke
1018,http://www.apothekenindex.at/apotheken/tirol/schwaz/1178-apotheke-weer
1019,http://www.apothekenindex.at/apotheken/tirol/schwaz/1118-marien-apotheke
1020,http://www.apothekenindex.at/apotheken/tirol/schwaz/1110-stadt-apotheke-zum-einhorn
1021,http://www.apothekenindex.at/apotheken/tirol/schwaz/1164-barbara-apotheke
1022,http://www.apothekenindex.at/apotheken/tirol/schwaz/1359-apotheke-weerberg
1023,http://www.apothekenindex.at/apotheken/tirol/schwaz/1187-apotheke-vomp
1024,http://www.apothekenindex.at/apotheken/tirol/schwaz/1365-achensee-apotheke
1025,http://www.apothekenindex.at/apotheken/tirol/schwaz/1099-karwendel-apotheke
1026,http://www.apothekenindex.at/apotheken/tirol/schwaz/1126-apotheke-st-pankraz
1027,http://www.apothekenindex.at/apotheken/tirol/schwaz/1245-dorfapotheke
1028,http://www.apothekenindex.at/apotheken/tirol/schwaz/1160-rupertus-apotheke
1029,http://www.apothekenindex.at/apotheken/tirol/schwaz/1130-gerlosstein-apotheke
1030,http://www.apothekenindex.at/apotheken/tirol/schwaz/1176-europa-apotheke
1031,http://www.apothekenindex.at/apotheken/tirol/schwaz/1105-steinbock-apotheke
1032,http://www.apothekenindex.at/apotheken/vorarlberg/bludenz/1205-central-apotheke
1033,http://www.apothekenindex.at/apotheken/vorarlberg/bludenz/1189-apotheke-bludenz-stadt
1034,http://www.apothekenindex.at/apotheken/vorarlberg/bludenz/1223-rosenegg-apotheke
1035,http://www.apothekenindex.at/apotheken/vorarlberg/bludenz/1222-apotheke-nenzing
1036,http://www.apothekenindex.at/apotheken/vorarlberg/bludenz/1219-blumenegg-apotheke
1037,http://www.apothekenindex.at/apotheken/vorarlberg/bludenz/1218-apotheke-sonnenberg-kg
1038,http://www.apothekenindex.at/apotheken/vorarlberg/bludenz/1237-st-jakob-apotheke
1039,http://www.apothekenindex.at/apotheken/vorarlberg/bludenz/1199-kur-apotheke
1040,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1225-heilquell-apotheke
1041,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1216-columban-apotheke
1042,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1352-katharinen-apotheke
1043,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1200-st-gebhard-apotheke
1044,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1212-bahnhof-apotheke
1045,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1191-stadt-apotheke
1046,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1190-loewen-apotheke
1047,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1220-bruecken-apotheke
1048,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1207-martin-apotheke
1049,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1228-leiblachtal-apotheke
1050,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1211-hofsteig-apotheke
1051,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1214-apotheke-am-montfortplatz
1052,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1302-waelder-apotheke
1053,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1201-see-apotheke
1054,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1229-lotos-apotheke
1055,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1206-rhein-apotheke
1056,http://www.apothekenindex.at/apotheken/vorarlberg/bregenz/1203-walsertal-apotheke
1057,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1196-kaulfus-apotheke
1058,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1226-nibelungen-apotheke
1059,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1202-st-martin-apotheke
1060,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1231-apotheke-im-messepark
1061,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1193-stadtapotheke
1062,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1221-apotheke-im-hatlerdorf
1063,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1192-salvator-apotheke
1064,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1235-christopherus-apotheke
1065,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1209-oswald-apotheke
1066,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1234-lebensquell-apotheke
1067,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1233-engel-apotheke
1068,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1197-braun-apotheke
1069,http://www.apothekenindex.at/apotheken/vorarlberg/dornbirn/1210-rheintal-apotheke
1070,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1208-montfort-apotheke
1071,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1230-fidelis-apotheke
1072,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1224-sebastian-apotheke
1073,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1413-apotheke-novale
1074,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1195-clessinsche-stadt-apotheke
1075,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1194-herz-jesu-apotheke
1076,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1204-walgau-apotheke
1077,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1198-marien-apotheke
1078,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1236-vinomna-apotheke
1079,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1215-vorderland-apotheke
1080,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1232-arbogast-apotheke
1081,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1213-kreuz-apotheke
1082,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1227-elisabeth-apotheke
1083,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1325-dorf-apotheke
1084,http://www.apothekenindex.at/apotheken/vorarlberg/feldkirch/1217-apotheke-zum-heiligen-nikolaus
1085,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/66-apotheke-zum-heiligen-geist
1086,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/53-mohren-apotheke
1087,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/72-apotheke-zum-weissen-engel
1088,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/59-brady-apotheke-zum-roten-turm
1089,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/65-apotheke-zum-roemischen-kaiser
1090,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/71-apotheke-zum-roten-krebs
1091,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/58-alte-leopoldsapotheke
1092,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/64-schweden-apotheke
1093,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/70-apotheke-zum-goldenen-reichsapfel
1094,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/57-apotheke-zur-goldenen-krone
1095,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/63-urania-apotheke
1096,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/69-alte-feldapotheke
1097,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/56-opern-apotheke
1098,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/62-apotheke-zum-weissen-storch
1099,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/68-internationale-apotheke
1100,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/55-apotheke-zu-unserer-lieben-frau-bei-den-schotten
1101,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/61-rathaus-apotheke
1102,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/67-graben-apotheke-zum-schwarzen-baeren
1103,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/54-werdertor-apotheke
1104,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/73-apotheke-zum-goldenen-hirschen
1105,http://www.apothekenindex.at/apotheken/wien/1-bezirk-innere-stadt/60-apotheke-zum-schwan
1106,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/88-apotheke-zur-alten-jaegerzeile
1107,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/74-apotheke-der-barmherzigen-brueder
1108,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/1412-apotheke-fuer-dich
1109,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/80-mathilden-apotheke
1110,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/87-baeren-apotheke
1111,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/1368-apotheke-am-handelskai
1112,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/79-franzensbruecken-apotheke
1113,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/86-apotheke-zum-guten-hirten
1114,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/1269-apotheke-im-stadion-center
1115,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/78-augarten-apotheke-zum-heiligen-leopold
1116,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/85-schwan-apotheke
1117,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/91-christinen-apotheke
1118,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/77-erzherzog-karl-apotheke
1119,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/84-prater-apotheke
1120,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/90-rotunden-apotheke
1121,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/76-lotos-apotheke
1122,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/83-apotheke-zum-patriarchen
1123,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/89-apotheke-zum-heiligen-josef
1124,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/75-apotheke-zur-hoffnung
1125,http://www.apothekenindex.at/apotheken/wien/2-bezirk-leopoldstadt/82-schlangen-apotheke
1126,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/106-apotheke-zum-heiligen-othmar
1127,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/93-neuling-apotheke
1128,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/99-petrus-apotheke
1129,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/105-st-markus-apotheke
1130,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/92-segen-gottes-apotheke
1131,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/98-team-sant-paulus-apotheke
1132,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/104-apotheke-zum-schwarzen-adler
1133,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/97-aeskulap-apotheke
1134,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/103-sophien-apotheke
1135,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/96-sankt-rochus-apotheke
1136,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/102-fasan-apotheke
1137,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/95-carolus-apotheke
1138,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/101-radetzky-apotheke
1139,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/107-erdberg-apotheke
1140,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/94-salesianer-apotheke
1141,http://www.apothekenindex.at/apotheken/wien/3-bezirk-landstrasse/100-apotheke-zur-heiligen-elisabeth
1142,http://www.apothekenindex.at/apotheken/wien/4-bezirk-wieden/110-paulaner-apotheke
1143,http://www.apothekenindex.at/apotheken/wien/4-bezirk-wieden/109-belvedere-apotheke
1144,http://www.apothekenindex.at/apotheken/wien/4-bezirk-wieden/115-schutzengel-apotheke
1145,http://www.apothekenindex.at/apotheken/wien/4-bezirk-wieden/108-johannes-apotheke
1146,http://www.apothekenindex.at/apotheken/wien/4-bezirk-wieden/114-apotheke-zum-einhorn
1147,http://www.apothekenindex.at/apotheken/wien/4-bezirk-wieden/113-apotheke-zum-heiligen-florian
1148,http://www.apothekenindex.at/apotheken/wien/4-bezirk-wieden/112-stern-apotheke
1149,http://www.apothekenindex.at/apotheken/wien/4-bezirk-wieden/111-johann-strauss-apotheke
1150,http://www.apothekenindex.at/apotheken/wien/5-bezirk-margareten/117-apotheke-an-der-kettenbruecke
1151,http://www.apothekenindex.at/apotheken/wien/5-bezirk-margareten/123-apotheke-zum-einsiedler
1152,http://www.apothekenindex.at/apotheken/wien/5-bezirk-margareten/116-sonnenhof-apotheke
1153,http://www.apothekenindex.at/apotheken/wien/5-bezirk-margareten/122-st-franziskus-apotheke
1154,http://www.apothekenindex.at/apotheken/wien/5-bezirk-margareten/121-herz-jesu-apotheke
1155,http://www.apothekenindex.at/apotheken/wien/5-bezirk-margareten/120-siebenbrunnen-apotheke
1156,http://www.apothekenindex.at/apotheken/wien/5-bezirk-margareten/119-maria-schutz-apotheke-mag-pharm-g-niederkofler-kg
1157,http://www.apothekenindex.at/apotheken/wien/5-bezirk-margareten/118-haydn-apotheke
1158,http://www.apothekenindex.at/apotheken/wien/5-bezirk-margareten/124-margareten-apotheke
1159,http://www.apothekenindex.at/apotheken/wien/6-bezirk-mariahilf/129-apotheke-zur-mariahilf
1160,http://www.apothekenindex.at/apotheken/wien/6-bezirk-mariahilf/128-st-charles-apotheke
1161,http://www.apothekenindex.at/apotheken/wien/6-bezirk-mariahilf/127-apotheke-am-naschmarkt
1162,http://www.apothekenindex.at/apotheken/wien/6-bezirk-mariahilf/126-st-nikolaus-apotheke
1163,http://www.apothekenindex.at/apotheken/wien/6-bezirk-mariahilf/125-alte-hofmuehl-apotheke
1164,http://www.apothekenindex.at/apotheken/wien/6-bezirk-mariahilf/131-apotheke-zum-heiligen-gidius
1165,http://www.apothekenindex.at/apotheken/wien/6-bezirk-mariahilf/130-marien-apotheke
1166,http://www.apothekenindex.at/apotheken/wien/7-bezirk-neubau/134-kreuz-apotheke
1167,http://www.apothekenindex.at/apotheken/wien/7-bezirk-neubau/140-apotheke-zum-weissen-hirschen
1168,http://www.apothekenindex.at/apotheken/wien/7-bezirk-neubau/133-apotheke-zur-kaiserkrone
1169,http://www.apothekenindex.at/apotheken/wien/7-bezirk-neubau/139-walfisch-apotheke
1170,http://www.apothekenindex.at/apotheken/wien/7-bezirk-neubau/132-apotheke-zur-goldenen-rose
1171,http://www.apothekenindex.at/apotheken/wien/7-bezirk-neubau/138-babenberger-apotheke
1172,http://www.apothekenindex.at/apotheken/wien/7-bezirk-neubau/137-apotheke-am-spittelberg
1173,http://www.apothekenindex.at/apotheken/wien/7-bezirk-neubau/136-mariatroster-apotheke-zum-hl-ulrich
